"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","subclass","superorder","order","suborder","infraorder","hyporder","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"UMZM",1790,NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus dionizyi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Coleopterophagus",NA,"dionizyi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus dionizyi"
"UMZM",1791,NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus donaldi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Coleopterophagus",NA,"donaldi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus donaldi"
"UMZM",1792,NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus maroni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Coleopterophagus",NA,"maroni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus maroni"
"UMZM",1793,NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus megnini",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Coleopterophagus",NA,"megnini",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus megnini"
"UMZM",1794,NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus pulcher",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Coleopterophagus",NA,"pulcher",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus pulcher"
"UMZM",1795,NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus quadrisetosus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Coleopterophagus",NA,"quadrisetosus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus quadrisetosus"
"UMZM",1796,NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus rudolfi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Coleopterophagus",NA,"rudolfi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Coleopterophagus rudolfi"
"UMZM",1798,NA,NA,NA,NA,NA,NA,NA,"Contramelisia danielae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Contramelisia",NA,"danielae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Contramelisia danielae"
"UMZM",1799,NA,NA,NA,NA,NA,NA,NA,"Contramelisia vietnamensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Contramelisia",NA,"vietnamensis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Contramelisia vietnamensis"
"UMZM",1801,NA,NA,NA,NA,NA,NA,NA,"Cooremania wauensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Cooremania",NA,"wauensis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Cooremania wauensis"
"UMZM",1803,NA,NA,NA,NA,NA,NA,NA,"Danaithiana archidonaica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Danaithiana",NA,"archidonaica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Danaithiana archidonaica"
"UMZM",1804,NA,NA,NA,NA,NA,NA,NA,"Danaithiana ayraica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Danaithiana",NA,"ayraica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Danaithiana ayraica"
"UMZM",1805,NA,NA,NA,NA,NA,NA,NA,"Danaithiana chanchamayoica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Danaithiana",NA,"chanchamayoica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Danaithiana chanchamayoica"
"UMZM",1806,NA,NA,NA,NA,NA,NA,NA,"Danaithiana ecuadorica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Danaithiana",NA,"ecuadorica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Danaithiana ecuadorica"
"UMZM",1808,NA,NA,NA,NA,NA,NA,NA,"Dicanestrinia cerambycis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Dicanestrinia",NA,"cerambycis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Dicanestrinia cerambycis"
"UMZM",1809,NA,NA,NA,NA,NA,NA,NA,"Dicanestrinia huberti",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Dicanestrinia",NA,"huberti",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Dicanestrinia huberti"
"UMZM",1810,NA,NA,NA,NA,NA,NA,NA,"Dicanestrinia knobi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Dicanestrinia",NA,"knobi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Dicanestrinia knobi"
"UMZM",1812,NA,NA,NA,NA,NA,NA,NA,"Diplognathophilus africanus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Diplognathophilus",NA,"africanus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Diplognathophilus africanus"
"UMZM",1813,NA,NA,NA,NA,NA,NA,NA,"Diplognathophilus ethiopicus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Diplognathophilus",NA,"ethiopicus",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Diplognathophilus ethiopicus"
"UMZM",1815,NA,NA,NA,NA,NA,NA,NA,"Donnelafontia calostegis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Donnelafontia",NA,"calostegis",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Donnelafontia calostegis"
"UMZM",1816,NA,NA,NA,NA,NA,NA,NA,"Donnelafontia suatoha",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Donnelafontia",NA,"suatoha",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Donnelafontia suatoha"
"UMZM",1818,NA,NA,NA,NA,NA,NA,NA,"Dorynothiana delmari",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Dorynothiana",NA,"delmari",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Dorynothiana delmari"
"UMZM",1819,NA,NA,NA,NA,NA,NA,NA,"Dorynothiana jurandi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Dorynothiana",NA,"jurandi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Dorynothiana jurandi"
"UMZM",1821,NA,NA,NA,NA,NA,NA,NA,"Ennodithiana conula",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Ennodithiana",NA,"conula",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Ennodithiana conula"
"UMZM",1822,NA,NA,NA,NA,NA,NA,NA,"Ennodithiana maniusi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Ennodithiana",NA,"maniusi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Ennodithiana maniusi"
"UMZM",1823,NA,NA,NA,NA,NA,NA,NA,"Ennodithiana medoni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Ennodithiana",NA,"medoni",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Ennodithiana medoni"
"UMZM",1824,NA,NA,NA,NA,NA,NA,NA,"Ennodithiana megesi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Ennodithiana",NA,"megesi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Ennodithiana megesi"
"UMZM",1825,NA,NA,NA,NA,NA,NA,NA,"Ennodithiana messalinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Ennodithiana",NA,"messalinae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Ennodithiana messalinae"
"UMZM",1826,NA,NA,NA,NA,NA,NA,NA,"Ennodithiana penelopae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Ennodithiana",NA,"penelopae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Ennodithiana penelopae"
"UMZM",1827,NA,NA,NA,NA,NA,NA,NA,"Ennodithiana platysma",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Ennodithiana",NA,"platysma",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Ennodithiana platysma"
"UMZM",1829,NA,NA,NA,NA,NA,NA,NA,"Eunorithiana aidae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Eunorithiana",NA,"aidae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Eunorithiana aidae"
"UMZM",1830,NA,NA,NA,NA,NA,NA,NA,"Eunorithiana heliodori",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Eunorithiana",NA,"heliodori",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Eunorithiana heliodori"
"UMZM",1832,NA,NA,NA,NA,NA,NA,NA,"Gasuthiana abapoica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Gasuthiana",NA,"abapoica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Gasuthiana abapoica"
"UMZM",1833,NA,NA,NA,NA,NA,NA,NA,"Gasuthiana abufarica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Gasuthiana",NA,"abufarica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Gasuthiana abufarica"
"UMZM",1834,NA,NA,NA,NA,NA,NA,NA,"Gasuthiana coarica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Gasuthiana",NA,"coarica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Gasuthiana coarica"
"UMZM",1835,NA,NA,NA,NA,NA,NA,NA,"Gasuthiana melillae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Gasuthiana",NA,"melillae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Gasuthiana melillae"
"UMZM",1836,NA,NA,NA,NA,NA,NA,NA,"Gasuthiana olareica",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Gasuthiana",NA,"olareica",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Gasuthiana olareica"
"UMZM",1838,NA,NA,NA,NA,NA,NA,NA,"Gioharattia caroae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Gioharattia",NA,"caroae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Gioharattia caroae"
"UMZM",1839,NA,NA,NA,NA,NA,NA,NA,"Gioharattia maharae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Gioharattia",NA,"maharae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Gioharattia maharae"
"UMZM",1841,NA,NA,NA,NA,NA,NA,NA,"Globosophotia bettinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Globosophotia",NA,"bettinae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Globosophotia bettinae"
"UMZM",1843,NA,NA,NA,NA,NA,NA,NA,"Grandiella cooremani",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"cooremani",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella cooremani"
"UMZM",1844,NA,NA,NA,NA,NA,NA,NA,"Grandiella decemcaudata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"decemcaudata",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella decemcaudata"
"UMZM",1845,NA,NA,NA,NA,NA,NA,NA,"Grandiella kimseyi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"kimseyi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella kimseyi"
"UMZM",1846,NA,NA,NA,NA,NA,NA,NA,"Grandiella longini",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"longini",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella longini"
"UMZM",1847,NA,NA,NA,NA,NA,NA,NA,"Grandiella marinae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"marinae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella marinae"
"UMZM",1848,NA,NA,NA,NA,NA,NA,NA,"Grandiella minor",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"minor",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella minor"
"UMZM",1849,NA,NA,NA,NA,NA,NA,NA,"Grandiella octocaudata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"octocaudata",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella octocaudata"
"UMZM",1850,NA,NA,NA,NA,NA,NA,NA,"Grandiella pentagona",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"pentagona",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella pentagona"
"UMZM",1851,NA,NA,NA,NA,NA,NA,NA,"Grandiella rogeri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"rogeri",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella rogeri"
"UMZM",1852,NA,NA,NA,NA,NA,NA,NA,"Grandiella sicula",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"sicula",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella sicula"
"UMZM",1853,NA,NA,NA,NA,NA,NA,NA,"Grandiella soniae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"soniae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella soniae"
"UMZM",1854,NA,NA,NA,NA,NA,NA,NA,"Grandiella tacjannae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"tacjannae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella tacjannae"
"UMZM",1855,NA,NA,NA,NA,NA,NA,NA,"Grandiella tertia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"tertia",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella tertia"
"UMZM",1856,NA,NA,NA,NA,NA,NA,NA,"Grandiella tetracaudata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"tetracaudata",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiella tetracaudata"
"UMZM",1857,NA,NA,NA,NA,NA,NA,NA,"Grandiella tetracaudata omoplata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiella",NA,"tetracaudata","omoplata","subspecies",NA,NA,NA,NA,NA,NA,NA,"Grandiella tetracaudata omoplata"
"UMZM",1859,NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis alani",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiellopsis",NA,"alani",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis alani"
"UMZM",1860,NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis arriani",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiellopsis",NA,"arriani",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis arriani"
"UMZM",1861,NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis canistra",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiellopsis",NA,"canistra",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis canistra"
"UMZM",1862,NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis cyclosoma",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiellopsis",NA,"cyclosoma",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis cyclosoma"
"UMZM",1863,NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis gambosa",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiellopsis",NA,"gambosa",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis gambosa"
"UMZM",1864,NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis odiosi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiellopsis",NA,"odiosi",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis odiosi"
"UMZM",1865,NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis orsenae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiellopsis",NA,"orsenae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis orsenae"
"UMZM",1866,NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis violae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Grandiellopsis",NA,"violae",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Grandiellopsis violae"
"UMZM",1868,NA,NA,NA,NA,NA,NA,NA,"Haitlingeria longilobata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Haitlingeria",NA,"longilobata",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Haitlingeria longilobata"
"UMZM",1870,NA,NA,NA,NA,NA,NA,NA,"Hargeinella poppana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Hargeinella",NA,"poppana",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Hargeinella poppana"
"UMZM",1872,NA,NA,NA,NA,NA,NA,NA,"Hatohylla bahiana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Hatohylla",NA,"bahiana",NA,"species",NA,NA,NA,NA,NA,NA,NA,"Hatohylla bahiana"
