"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","subclass","superorder","order","suborder","infraorder","hyporder","superfamily","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"UMZM",1692,NA,NA,NA,NA,NA,NA,NA,NA,"Apalotacarus rigescens Summers & Schuster, 1981",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Apalotacarus",NA,"rigescens",NA,"species",NA,"Summers & Schuster, 1981",NA,NA,NA,NA,NA,"Apalotacarus rigescens"
"UMZM",1693,NA,NA,NA,NA,NA,NA,NA,NA,"Apalotacarus sajanae Haitlinger, 1990",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Apalotacarus",NA,"sajanae",NA,"species",NA,"Haitlinger, 1990",NA,NA,NA,NA,NA,"Apalotacarus sajanae"
"UMZM",1694,NA,NA,NA,NA,NA,NA,NA,NA,"Apalotacarus scaurus Summers & Schuster, 1981",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Apalotacarus",NA,"scaurus",NA,"species",NA,"Summers & Schuster, 1981",NA,NA,NA,NA,NA,"Apalotacarus scaurus"
"UMZM",1695,NA,NA,NA,NA,NA,NA,NA,NA,"Apalotacarus scissus Summers & Schuster, 1981",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Apalotacarus",NA,"scissus",NA,"species",NA,"Summers & Schuster, 1981",NA,NA,NA,NA,NA,"Apalotacarus scissus"
"UMZM",1696,NA,NA,NA,NA,NA,NA,NA,NA,"Apalotacarus trullus Summers & Schuster, 1981",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Apalotacarus",NA,"trullus",NA,"species",NA,"Summers & Schuster, 1981",NA,NA,NA,NA,NA,"Apalotacarus trullus"
"UMZM",1698,NA,NA,NA,NA,NA,NA,NA,NA,"Arraphosoma minax Summers & Schuster, 1981",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arraphosoma",NA,"minax",NA,"species",NA,"Summers & Schuster, 1981",NA,NA,NA,NA,NA,"Arraphosoma minax"
"UMZM",1699,NA,NA,NA,NA,NA,NA,NA,NA,"Arraphosoma paraminax Summers & Schuster, 1981",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arraphosoma",NA,"paraminax",NA,"species",NA,"Summers & Schuster, 1981",NA,NA,NA,NA,NA,"Arraphosoma paraminax"
"UMZM",1701,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana arcuata (Fain, 1987)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"arcuata",NA,"species",NA,"(Fain, 1987)",NA,NA,NA,NA,NA,"Arunsithiana arcuata"
"UMZM",1702,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana artemoni Haitlinger, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"artemoni",NA,"species",NA,"Haitlinger, 1992",NA,NA,NA,NA,NA,"Arunsithiana artemoni"
"UMZM",1703,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana battosi Haitlinger, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"battosi",NA,"species",NA,"Haitlinger, 1992",NA,NA,NA,NA,NA,"Arunsithiana battosi"
"UMZM",1704,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana erinnae Haitlinger, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"erinnae",NA,"species",NA,"Haitlinger, 1992",NA,NA,NA,NA,NA,"Arunsithiana erinnae"
"UMZM",1705,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana esacaudata (Lombardioni, 1939)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"esacaudata",NA,"species",NA,"(Lombardioni, 1939)",NA,NA,NA,NA,NA,"Arunsithiana esacaudata"
"UMZM",1706,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana ilosi Haitlinger, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"ilosi",NA,"species",NA,"Haitlinger, 1992",NA,NA,NA,NA,NA,"Arunsithiana ilosi"
"UMZM",1707,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana latipes (Fain, 1989)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"latipes",NA,"species",NA,"(Fain, 1989)",NA,NA,NA,NA,NA,"Arunsithiana latipes"
"UMZM",1708,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana quadrata (Fain, 1987)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"quadrata",NA,"species",NA,"(Fain, 1987)",NA,NA,NA,NA,NA,"Arunsithiana quadrata"
"UMZM",1709,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana spicantis Summers & Schuster, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"spicantis",NA,"species",NA,"Summers & Schuster, 1979",NA,NA,NA,NA,NA,"Arunsithiana spicantis"
"UMZM",1710,NA,NA,NA,NA,NA,NA,NA,NA,"Arunsithiana squarrosa Summers & Schuster, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Arunsithiana",NA,"squarrosa",NA,"species",NA,"Summers & Schuster, 1979",NA,NA,NA,NA,NA,"Arunsithiana squarrosa"
"UMZM",1712,NA,NA,NA,NA,NA,NA,NA,NA,"Athogavia arybbasi Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Athogavia",NA,"arybbasi",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Athogavia arybbasi"
"UMZM",1713,NA,NA,NA,NA,NA,NA,NA,NA,"Athogavia assamica Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Athogavia",NA,"assamica",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Athogavia assamica"
"UMZM",1714,NA,NA,NA,NA,NA,NA,NA,NA,"Athogavia borneoica Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Athogavia",NA,"borneoica",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Athogavia borneoica"
"UMZM",1715,NA,NA,NA,NA,NA,NA,NA,NA,"Athogavia gamana Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Athogavia",NA,"gamana",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Athogavia gamana"
"UMZM",1716,NA,NA,NA,NA,NA,NA,NA,NA,"Athogavia ganzanica Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Athogavia",NA,"ganzanica",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Athogavia ganzanica"
"UMZM",1717,NA,NA,NA,NA,NA,NA,NA,NA,"Athogavia nosiana Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Athogavia",NA,"nosiana",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Athogavia nosiana"
"UMZM",1718,NA,NA,NA,NA,NA,NA,NA,NA,"Athogavia scagana Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Athogavia",NA,"scagana",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Athogavia scagana"
"UMZM",1720,NA,NA,NA,NA,NA,NA,NA,NA,"Aurilossongia bolanica Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Aurilossongia",NA,"bolanica",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Aurilossongia bolanica"
"UMZM",1721,NA,NA,NA,NA,NA,NA,NA,NA,"Aurilossongia dioni Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Aurilossongia",NA,"dioni",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Aurilossongia dioni"
"UMZM",1722,NA,NA,NA,NA,NA,NA,NA,NA,"Aurilossongia fileasi Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Aurilossongia",NA,"fileasi",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Aurilossongia fileasi"
"UMZM",1723,NA,NA,NA,NA,NA,NA,NA,NA,"Aurilossongia gaurana Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Aurilossongia",NA,"gaurana",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Aurilossongia gaurana"
"UMZM",1724,NA,NA,NA,NA,NA,NA,NA,NA,"Aurilossongia hoaria Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Aurilossongia",NA,"hoaria",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Aurilossongia hoaria"
"UMZM",1725,NA,NA,NA,NA,NA,NA,NA,NA,"Aurilossongia norae Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Aurilossongia",NA,"norae",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Aurilossongia norae"
"UMZM",1727,NA,NA,NA,NA,NA,NA,NA,NA,"Averithiana anoni Haitlinger, 1999",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Averithiana",NA,"anoni",NA,"species",NA,"Haitlinger, 1999",NA,NA,NA,NA,NA,"Averithiana anoni"
"UMZM",1729,NA,NA,NA,NA,NA,NA,NA,NA,"Barbiangia alvari Haitlinger, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Barbiangia",NA,"alvari",NA,"species",NA,"Haitlinger, 1993",NA,NA,NA,NA,NA,"Barbiangia alvari"
"UMZM",1730,NA,NA,NA,NA,NA,NA,NA,NA,"Barbiangia elongata Khaustov, 2006",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Barbiangia",NA,"elongata",NA,"species",NA,"Khaustov, 2006",NA,NA,NA,NA,NA,"Barbiangia elongata"
"UMZM",1731,NA,NA,NA,NA,NA,NA,NA,NA,"Barbiangia ethiopica Haitlinger, 1990",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Barbiangia",NA,"ethiopica",NA,"species",NA,"Haitlinger, 1990",NA,NA,NA,NA,NA,"Barbiangia ethiopica"
"UMZM",1733,NA,NA,NA,NA,NA,NA,NA,NA,"Beeriphotia volkeri Haitlinger, 1994",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Beeriphotia",NA,"volkeri",NA,"species",NA,"Haitlinger, 1994",NA,NA,NA,NA,NA,"Beeriphotia volkeri"
"UMZM",1735,NA,NA,NA,NA,NA,NA,NA,NA,"Bibulothiana albertae Haitlinger, 1996",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Bibulothiana",NA,"albertae",NA,"species",NA,"Haitlinger, 1996",NA,NA,NA,NA,NA,"Bibulothiana albertae"
"UMZM",1736,NA,NA,NA,NA,NA,NA,NA,NA,"Bibulothiana brevispinata Summers & Schuster, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Bibulothiana",NA,"brevispinata",NA,"species",NA,"Summers & Schuster, 1979",NA,NA,NA,NA,NA,"Bibulothiana brevispinata"
"UMZM",1737,NA,NA,NA,NA,NA,NA,NA,NA,"Bibulothiana cyriaki Haitlinger, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Bibulothiana",NA,"cyriaki",NA,"species",NA,"Haitlinger, 1993",NA,NA,NA,NA,NA,"Bibulothiana cyriaki"
"UMZM",1738,NA,NA,NA,NA,NA,NA,NA,NA,"Bibulothiana everittae Haitlinger, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Bibulothiana",NA,"everittae",NA,"species",NA,"Haitlinger, 1993",NA,NA,NA,NA,NA,"Bibulothiana everittae"
"UMZM",1739,NA,NA,NA,NA,NA,NA,NA,NA,"Bibulothiana oswaldi Haitlinger, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Bibulothiana",NA,"oswaldi",NA,"species",NA,"Haitlinger, 1993",NA,NA,NA,NA,NA,"Bibulothiana oswaldi"
"UMZM",1740,NA,NA,NA,NA,NA,NA,NA,NA,"Bibulothiana vatia Summers & Schuster, 1979",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Bibulothiana",NA,"vatia",NA,"species",NA,"Summers & Schuster, 1979",NA,NA,NA,NA,NA,"Bibulothiana vatia"
"UMZM",1742,NA,NA,NA,NA,NA,NA,NA,NA,"Bircericola bertrami Haitlinger, 2000",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Bircericola",NA,"bertrami",NA,"species",NA,"Haitlinger, 2000",NA,NA,NA,NA,NA,"Bircericola bertrami"
"UMZM",1744,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela cassandrae Haitlinger & Chmielewski, 2004",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"cassandrae",NA,"species",NA,"Haitlinger & Chmielewski, 2004",NA,NA,NA,NA,NA,"Boetophela cassandrae"
"UMZM",1745,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela ephraimi Haitlinger, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"ephraimi",NA,"species",NA,"Haitlinger, 1993",NA,NA,NA,NA,NA,"Boetophela ephraimi"
"UMZM",1746,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela erhardi Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"erhardi",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Boetophela erhardi"
"UMZM",1747,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela ginae Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"ginae",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Boetophela ginae"
"UMZM",1748,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela robertsoni Lavoipierre, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"robertsoni",NA,"species",NA,"Lavoipierre, 1958",NA,NA,NA,NA,NA,"Boetophela robertsoni"
"UMZM",1749,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela silvanae Haitlinger, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"silvanae",NA,"species",NA,"Haitlinger, 1992",NA,NA,NA,NA,NA,"Boetophela silvanae"
"UMZM",1750,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela sybillae Haitlinger, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"sybillae",NA,"species",NA,"Haitlinger, 1992",NA,NA,NA,NA,NA,"Boetophela sybillae"
"UMZM",1751,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela symeoni Haitlinger, 1992",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"symeoni",NA,"species",NA,"Haitlinger, 1992",NA,NA,NA,NA,NA,"Boetophela symeoni"
"UMZM",1752,NA,NA,NA,NA,NA,NA,NA,NA,"Boetophela werneri Haitlinger, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boetophela",NA,"werneri",NA,"species",NA,"Haitlinger, 1993",NA,NA,NA,NA,NA,"Boetophela werneri"
"UMZM",1754,NA,NA,NA,NA,NA,NA,NA,NA,"Boleohylla garrica Haitlinger, 1991",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boleohylla",NA,"garrica",NA,"species",NA,"Haitlinger, 1991",NA,NA,NA,NA,NA,"Boleohylla garrica"
"UMZM",1755,NA,NA,NA,NA,NA,NA,NA,NA,"Boleohylla kiogana Haitlinger, 1991",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Boleohylla",NA,"kiogana",NA,"species",NA,"Haitlinger, 1991",NA,NA,NA,NA,NA,"Boleohylla kiogana"
"UMZM",1757,NA,NA,NA,NA,NA,NA,NA,NA,"Camirohylla feziana Haitlinger, 1991",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Camirohylla",NA,"feziana",NA,"species",NA,"Haitlinger, 1991",NA,NA,NA,NA,NA,"Camirohylla feziana"
"UMZM",1759,NA,NA,NA,NA,NA,NA,NA,NA,"Canestrinia damiani Haitlinger, 1989",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Canestrinia",NA,"damiani",NA,"species",NA,"Haitlinger, 1989",NA,NA,NA,NA,NA,"Canestrinia damiani"
"UMZM",1760,NA,NA,NA,NA,NA,NA,NA,NA,"Canestrinia dorcicola Berlese, 1881",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Canestrinia",NA,"dorcicola",NA,"species",NA,"Berlese, 1881",NA,NA,NA,NA,NA,"Canestrinia dorcicola"
"UMZM",1761,NA,NA,NA,NA,NA,NA,NA,NA,"Canestrinia javensis Oudemans, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Canestrinia",NA,"javensis",NA,"species",NA,"Oudemans, 1923",NA,NA,NA,NA,NA,"Canestrinia javensis"
"UMZM",1762,NA,NA,NA,NA,NA,NA,NA,NA,"Canestrinia macgillavryi Oudemans, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Canestrinia",NA,"macgillavryi",NA,"species",NA,"Oudemans, 1923",NA,NA,NA,NA,NA,"Canestrinia macgillavryi"
"UMZM",1763,NA,NA,NA,NA,NA,NA,NA,NA,"Canestrinia microdisca Berlese, 1910",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Canestrinia",NA,"microdisca",NA,"species",NA,"Berlese, 1910",NA,NA,NA,NA,NA,"Canestrinia microdisca"
"UMZM",1764,NA,NA,NA,NA,NA,NA,NA,NA,"Canestrinia nepalensis Berlese, 1910",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Arachnida","Acari","Acariformes","Sarcoptiformes","Oribatida","Desmonomata","Astigmata","Canestrinioidea","Canestriniidae",NA,NA,NA,"Canestrinia",NA,"nepalensis",NA,"species",NA,"Berlese, 1910",NA,NA,NA,NA,NA,"Canestrinia nepalensis"
