"Dataset","taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus","TPTdataset","TPTID","scientificNameID","nameAccordingToID","namePublishedInID","taxonConceptID","acceptedNameUsage","parentNameUsage","originalNameUsage","namePublishedInYear","higherClassification","subgenus","verbatimTaxonRank","vernacularName","nomenclaturalCode","reason"
"NEW","11091181","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129444",NA,"Aplonobia calame Pritchard & Baker, 1955","Pritchard & Baker, 1955","Aplonobia calame","Aplonobia","calame",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia calame",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11092417","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130488",NA,"Oligonychus tiwakae Gutierrez, 1978","Gutierrez, 1978","Oligonychus tiwakae","Oligonychus","tiwakae",NA,"species",NA,"Gutierrez, J. and Schicha, E. The spider mite family Tetranychidae (Acari) in New South Wales. International Journal of Acarology, 9: 99-116. (1983).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus tiwakae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11093081","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130098",NA,"Tetranychus atriplexi Auger & Flechtmann, 2009","Auger & Flechtmann, 2009","Tetranychus atriplexi","Tetranychus","atriplexi",NA,"species",NA,"Auger, P., Chaaban, S.B., Grissa, K.L., Khoualdia, O. and Flechtmann, C.H.W. Five new species of Tetranychidae (Acarina, Prostigmata) from south Tunisian oasis areas. Zootaxa, 2232, 29-49. (2009).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus atriplexi",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11094021","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130451",NA,"Oligonychus leandrianae Gutierrez, 1970","Gutierrez, 1970","Oligonychus leandrianae","Oligonychus","leandrianae",NA,"species",NA,"Helle, W., Bolland, H.R. and Heitmans, W.R.B. A survey of chromosome complements in the Tetranychidae. International Journal of Acarology, 7: 147-156. (1981).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus leandrianae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11094442","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130380",NA,"Neopetrobia galeniae Meyer, 1974","Meyer, 1974","Neopetrobia galeniae","Neopetrobia","galeniae",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia galeniae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11096699","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129454",NA,"Paraplonobia penicillatus Chaudhri, Akbar & Rasool, 1974","Chaudhri, Akbar & Rasool, 1974","Paraplonobia penicillatus","Paraplonobia","penicillatus",NA,"species",NA,"Chaudhri, W.M., Akbar, S. and Rasool, A. Taxonomic studies of the mites belonging to the families Tenuipalpidae, Tetranychidae, Tuckerellidae, Caligonellidae, Stigmaeidae and Phytoseiidae - PL-480 Project on mites. Lyallpur, Pakistan, University of Agriculture: 250 p. (1974).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia penicillatus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11097041","7ddf754f-d193-4cc9-b351-99906754a03b","2129589","2129256",NA,"Mixonychus murrayae Gao & Ma, 1985","Gao & Ma, 1985","Mixonychus murrayae","Mixonychus","murrayae",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mixonychus",NA,NA,NA,NA,NA,NA,"Mixonychus murrayae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11098032","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129917",NA,"Schizotetranychus ulmicola Reck, 1948","Reck, 1948","Schizotetranychus ulmicola","Schizotetranychus","ulmicola",NA,"species",NA,"Reck, G.F. Descriptions of species of the genus Schizotetranychus (Träg.) from Georgia. Soobshcheniya Akademii Nauk Gruzinskoi SSR, 9: 445-452. (1948).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus ulmicola",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11099640","7ddf754f-d193-4cc9-b351-99906754a03b","2130327","2130386",NA,"Neopetrobia eberlanziae Meyer, 1974","Meyer, 1974","Neopetrobia eberlanziae","Neopetrobia","eberlanziae",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Neopetrobia",NA,NA,NA,NA,NA,NA,"Neopetrobia eberlanziae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11100244","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130609",NA,"Oligonychus intermedius Meyer, 1964","Meyer, 1964","Oligonychus intermedius","Oligonychus","intermedius",NA,"species",NA,"Helle, W., Bolland, H.R. and Heitmans, W.R.B. A survey of chromosome complements in the Tetranychidae. International Journal of Acarology, 7: 147-156. (1981).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus intermedius",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11101061","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130300",NA,"Tetranychus arecana Tseng, 1990","Tseng, 1990","Tetranychus arecana","Tetranychus","arecana",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus arecana",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11101376","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129949","2129955","Schizotetranychus pruni (Oudemans, 1931)","(Oudemans, 1931)","Schizotetranychus pruni","Schizotetranychus","pruni",NA,"species",NA,"Bagdasarian, A.T. Tetranychoid mites (superfamily Tetranychoidea). Fauna of the Armenian S.S.R. Erevan, Akademia Nauk Armenia S.S.R. Zool. Institut: 163 p. (1957).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus pruni",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11102654","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130434",NA,"Oligonychus neoplegas Meyer, 1964","Meyer, 1964","Oligonychus neoplegas","Oligonychus","neoplegas",NA,"species",NA,"Helle, W., Bolland, H.R. and Heitmans, W.R.B. A survey of chromosome complements in the Tetranychidae. International Journal of Acarology, 7: 147-156. (1981).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus neoplegas",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11103648","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128987",NA,"Petrobia donnalucatensis Vacante, 1983","Vacante, 1983","Petrobia donnalucatensis","Petrobia","donnalucatensis",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia donnalucatensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11104483","7ddf754f-d193-4cc9-b351-99906754a03b","2130420","2128963",NA,"Petrobia phaceliae Tuttle & Baker, 1964","Tuttle & Baker, 1964","Petrobia phaceliae","Petrobia","phaceliae",NA,"species",NA,"Tuttle, D.M. and Baker, E.W. Spider mites of southwestern United States and a revision of the family Tetranychidae. Tuscon, Usa, The University of Arizona Press: 143 p. (1968).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Petrobia",NA,NA,NA,NA,NA,NA,"Petrobia phaceliae",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11105574","7ddf754f-d193-4cc9-b351-99906754a03b","2130431","2130641",NA,"Oligonychus grypus Baker & Pritchard, 1960","Baker & Pritchard, 1960","Oligonychus grypus","Oligonychus","grypus",NA,"species",NA,"Helle, W., Bolland, H.R. and Heitmans, W.R.B. A survey of chromosome complements in the Tetranychidae. International Journal of Acarology, 7: 147-156. (1981).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Oligonychus",NA,NA,NA,NA,NA,NA,"Oligonychus grypus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11108095","7ddf754f-d193-4cc9-b351-99906754a03b","2130777","2130247",NA,"Tetranychus tumidus Banks, 1900","Banks, 1900","Tetranychus tumidus","Tetranychus","tumidus",NA,"species",NA,"Tuttle, D.M., Baker, E.W. and Abbatiello, M. Spider mites of Mexico (Acarina : Tetranychidae). International Journal of Acarology, 2: 1-102. (1976).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Tetranychus",NA,NA,NA,NA,NA,NA,"Tetranychus tumidus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11108989","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129839",NA,"Schizotetranychus bakurianensis Reck, 1948","Reck, 1948","Schizotetranychus bakurianensis","Schizotetranychus","bakurianensis",NA,"species",NA,"Bagdasarian, A.T. Tetranychoid mites (superfamily Tetranychoidea). Fauna of the Armenian S.S.R. Erevan, Akademia Nauk Armenia S.S.R. Zool. Institut: 163 p. (1957).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus rubiphilus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11109130","7ddf754f-d193-4cc9-b351-99906754a03b","2130013","2129493",NA,"Paraplonobia echinopsili Wainstein, 1960","Wainstein, 1960","Paraplonobia echinopsili","Paraplonobia","echinopsili",NA,"species",NA,"Bolland, H.R., Gutierrez, J. and Flechtmann, C.H.W. World catalogue of the spider mite family (Acari: Tetranychidae). Leiden, Brill Academic Publishers: 392 p. (1998).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Paraplonobia",NA,NA,NA,NA,NA,NA,"Paraplonobia echinopsili",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","11109919","7ddf754f-d193-4cc9-b351-99906754a03b","2129731","2129806",NA,"Tetranychus truncatus Ehara, 1956","Ehara, 1956","Tetranychus truncatus","Tetranychus","truncatus",NA,"species",NA,"Tseng, Y.H. A monograph of the mite family Tetranychidae (Acarina : Tronbidiformes) from Taiwan. Taiwan Museum Special Publication Series, 9: 1-226. (1990).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Eotetranychus",NA,NA,NA,NA,NA,NA,"Eotetranychus truncatus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","2128697","7ddf754f-d193-4cc9-b351-99906754a03b","2128695","2128696",NA,"Aponychus lalli Prasad, 1975","Prasad, 1975","Aponychus lalli","Aponychus","lalli",NA,"species",NA,"Prasad, V. Plant feeding mites of India (Acarina : Tetranychoidae) : I Genera Tuckerella and Aponychus. International Journal of Acarology, 1: 6-11. (1975).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Stylophoronychus",NA,NA,NA,NA,NA,NA,"Stylophoronychus lalli",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","2128700","7ddf754f-d193-4cc9-b351-99906754a03b","2128695","2128698",NA,"Aponychus baghensis Prasad, 1975","Prasad, 1975","Aponychus baghensis","Aponychus","baghensis",NA,"species",NA,"Rimando, L.C. and Corpuz-Raros, L.A. A revision of the tribe Eurytetranychini in the Tetranychinae (Tetranychidae: Acari). Philippine Entomologist, 10: 9-14. (1996).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Stylophoronychus",NA,NA,NA,NA,NA,NA,"Stylophoronychus baghensis",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","2128910","7ddf754f-d193-4cc9-b351-99906754a03b","2128908","2128909",NA,"Schizotetranychus cornus Pritchard & Baker, 1955","Pritchard & Baker, 1955","Schizotetranychus cornus","Schizotetranychus","cornus",NA,"species",NA,"Manson, D.C.M. The spider mite family Tetranychidae in New Zealand. III. The genus Schizotetranychus. Acarologia, 9: 823-840. (1967).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Yezonychus",NA,NA,NA,NA,NA,NA,"Yezonychus falsicornus",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"NEW","2128927","7ddf754f-d193-4cc9-b351-99906754a03b","2128916","2128925","2128926","Monoceronychus terpoghossiani (Bagdasarian, 1959)","(Bagdasarian, 1959)","Monoceronychus terpoghossiani","Monoceronychus","terpoghossiani",NA,"species",NA,"Wainstein, B.A. A revision of the tribe Petrobiini (Reck) (Acariformes, Tetranychidae). Entomologicheskoe Obozrenie, 39: 214-226. (1960).","synonym",NA,NA,"Animalia","Arthropoda",NA,"Trombidiformes","Tetranychidae","Mesobryobia",NA,NA,NA,NA,NA,NA,"Mesobryobia terpoghossiani",NA,NA,NA,NA,NA,NA,NA,NA,"duplicate"
"BOTH","5800750","de8934f4-a136-481c-a87a-b0b202b80a31","4406659","6887808","5775536","Hypoaspis miles (Berlese, 1882)","(Berlese, 1882)","Hypoaspis miles","Hypoaspis","miles",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Mesostigmata","Laelapidae","Stratiolaelaps",NA,NA,NA,NA,NA,NA,"Stratiolaelaps scimitus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","4548831","de8934f4-a136-481c-a87a-b0b202b80a31","4406659","6887808","5775536","Stratiolaelaps miles (Berlese, 1882)","(Berlese, 1882)","Stratiolaelaps miles","Stratiolaelaps","miles",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Mesostigmata","Laelapidae","Stratiolaelaps",NA,NA,NA,NA,NA,NA,"Stratiolaelaps scimitus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184914","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184910",NA,"Argas minutus Pratt, 1916","Pratt, 1916","Argas minutus","Argas","minutus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas miniatus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","6184390","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184910",NA,"Argas persicus porteri Lahille, 1915","Lahille, 1915","Argas persicus porteri","Argas","persicus","porteri","subspecies",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas miniatus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","10182910","de8934f4-a136-481c-a87a-b0b202b80a31","2187963","2187977",NA,"Neoseiulus soleiger Schuster & Pritchard, 1963","Schuster & Pritchard, 1963","Neoseiulus soleiger","Neoseiulus","soleiger",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Mesostigmata","Phytoseiidae","Paraseiulus",NA,NA,NA,NA,NA,NA,"Paraseiulus triporus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184763","7ddf754f-d193-4cc9-b351-99906754a03b","2184972","2184757",NA,"Argas tolosani Mégnin, 1885","Mégnin, 1885","Argas tolosani","Argas","tolosani",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,"Ornithodoros tholozani",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184769","7ddf754f-d193-4cc9-b351-99906754a03b","2184972","2184757",NA,"Ornithodoros grossi Brumpt, 1922","Brumpt, 1922","Ornithodoros grossi","Ornithodoros","grossi",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,"Ornithodoros tholozani",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","10066604","de8934f4-a136-481c-a87a-b0b202b80a31","2192163","2192180",NA,"Notaspis bicarinata",NA,"Notaspis bicarinata","Notaspis","bicarinata",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Sarcoptiformes","Crotoniidae","Camisia",NA,NA,NA,NA,NA,NA,"Camisia segnis",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","10102091","de8934f4-a136-481c-a87a-b0b202b80a31","2192417","2192456",NA,"Camisia biciliata",NA,"Camisia biciliata","Camisia","biciliata",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Sarcoptiformes","Nothridae","Nothrus",NA,NA,NA,NA,NA,NA,"Nothrus pratensis",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","4550011","de8934f4-a136-481c-a87a-b0b202b80a31","4406589","4550012",NA,"Poecilochirus necrophori",NA,"Poecilochirus necrophori","Poecilochirus","necrophori",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Mesostigmata","Parasitidae","Poecilochirus",NA,NA,NA,NA,NA,NA,"Poecilochirus carabi",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184511","7ddf754f-d193-4cc9-b351-99906754a03b","2184412","2184504",NA,"Argas marocanus Oswald, 1937","Oswald, 1937","Argas marocanus","Argas","marocanus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,"Carios erraticus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","5174579","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184876",NA,"Argus reflexus Fullager, 1874","Fullager, 1874","Argus reflexus","Argus","reflexus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas reflexus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184789","7ddf754f-d193-4cc9-b351-99906754a03b","2184972","2184785",NA,"Ornithodoros jubata Hertwig, 1922","Hertwig, 1922","Ornithodoros jubata","Ornithodoros","jubata",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,"Ornithodoros moubata",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184806","7ddf754f-d193-4cc9-b351-99906754a03b","2184972","2184802",NA,"Ornithodoros tourichalos Forsbach, 1923","Forsbach, 1923","Ornithodoros tourichalos","Ornithodoros","tourichalos",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,"Ornithodoros turicata",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184878","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184876",NA,"Argas reflescus Tonelli-Rondelli, 1930","Tonelli-Rondelli, 1930","Argas reflescus","Argas","reflescus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas reflexus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","5174575","7ddf754f-d193-4cc9-b351-99906754a03b","2184972","2184785",NA,"Ixodes monbata Cobbold, 1879","Cobbold, 1879","Ixodes monbata","Ixodes","monbata",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,"Ornithodoros moubata",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184799","7ddf754f-d193-4cc9-b351-99906754a03b","2184972","2184798",NA,"Argas gurneyi-warburtoni Henry, 1938","Henry, 1938","Argas gurneyi-warburtoni","Argas","gurneyi-warburtoni",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Ornithodoros",NA,NA,NA,NA,NA,NA,"Ornithodoros gurneyi",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","4548427","4dd32523-a3a3-43b7-84df-4cda02f15cf7","2186377","2186379",NA,"Typhlodromus alpinus Schweizer, 1922","Schweizer, 1922","Typhlodromus alpinus","Typhlodromus","alpinus",NA,"species",NA,NA,"misapplied",NA,"Originally found in sources as homotypic synonym of Neoseiulus alpinus (Schweizer, 1922)","Animalia","Arthropoda",NA,"Mesostigmata","Phytoseiidae","Proprioseiopsis",NA,NA,NA,NA,NA,NA,"Proprioseiopsis okanagensis",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","4548393","de8934f4-a136-481c-a87a-b0b202b80a31","2186377","2186379","4548427","Amblyseius alpinus (Schweizer, 1922)","(Schweizer, 1922)","Amblyseius alpinus","Amblyseius","alpinus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Mesostigmata","Phytoseiidae","Proprioseiopsis",NA,NA,NA,NA,NA,NA,"Proprioseiopsis okanagensis",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","7459566","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184949",NA,"Argas reflexus Rousselot, 1951","Rousselot, 1951","Argas reflexus","Argas","reflexus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas hermanni",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","10662834","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184962",NA,"Argas reflexus Teng, 1978","Teng, 1978","Argas reflexus","Argas","reflexus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas beijingensis",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","6897737","de8934f4-a136-481c-a87a-b0b202b80a31","2188311","2188315",NA,"Brachychthonius brevis",NA,"Brachychthonius brevis","Brachychthonius","brevis",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Sarcoptiformes","Brachychthoniidae","Liochthonius",NA,NA,NA,NA,NA,NA,"Liochthonius lapponicus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","10608037","de8934f4-a136-481c-a87a-b0b202b80a31","2185003","4550042",NA,"Parasitus eta Oudemans & Voigts, 1904","Oudemans & Voigts, 1904","Parasitus eta","Parasitus","eta",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Mesostigmata","Parasitidae","Parasitus",NA,NA,NA,NA,NA,NA,"Parasitus beta",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184462","7ddf754f-d193-4cc9-b351-99906754a03b","2184412","2184460",NA,"Ornithodoros jalaje Adamson, 1935","Adamson, 1935","Ornithodoros jalaje","Ornithodoros","jalaje",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Carios",NA,NA,NA,NA,NA,NA,"Carios talaje",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184923","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184918",NA,"Argas perricus George, 1877","George, 1877","Argas perricus","Argas","perricus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas persicus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184929","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184918",NA,"Argas persikus Schneidemühl, 1896","Schneidemühl, 1896","Argas persikus","Argas","persikus",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas persicus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","2184922","7ddf754f-d193-4cc9-b351-99906754a03b","2184982","2184918",NA,"Rhynchoprium persicum Castellani & Chalmers, 1919","Castellani & Chalmers, 1919","Rhynchoprium persicum","Rhynchoprium","persicum",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Ixodida","Argasidae","Argas",NA,NA,NA,NA,NA,NA,"Argas persicus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","4549071","de8934f4-a136-481c-a87a-b0b202b80a31","2188248","2188249",NA,"Varroa jacobsoni Oudemans, 1904","Oudemans, 1904","Varroa jacobsoni","Varroa","jacobsoni",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Mesostigmata","Varroidae","Varroa",NA,NA,NA,NA,NA,NA,"Varroa destructor",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
"BOTH","7438562","de8934f4-a136-481c-a87a-b0b202b80a31","2192163","2192167",NA,"Nothrus segnis",NA,"Nothrus segnis","Nothrus","segnis",NA,"species",NA,NA,"misapplied",NA,NA,"Animalia","Arthropoda",NA,"Sarcoptiformes","Crotoniidae","Camisia",NA,NA,NA,NA,NA,NA,"Camisia biurus",NA,NA,NA,NA,NA,NA,NA,NA,"misapplied"
